"","x","y","z"
"78",-15.0494950207878,-13.5057344423661,3
"79",10.7013759129739,-39.0804534667399,18
"80",43.348174517126,-46.4573883562414,5
"81",-4.38616600014563,-34.0993308537964,18
"82",14.1879061183635,-30.475303811339,18
"83",2.21426436708105,-33.193933372924,18
"84",4.27833980837686,-39.5328854290091,18
"85",27.4795619666991,-39.9696052574053,18
"86",23.5062548779477,-30.6573270020225,18
"87",17.5453642186013,-30.1109263971373,18
"88",-15.4138255892073,-25.1744767793163,18
"89",-2.21811946342879,-18.3261897790183,18
"90",2.5302883986704,-32.0626677088379,18
"91",12.3611691536922,-6.01351048753915,3
"92",5.80777145422365,-29.7001098385649,18
"93",18.6424594550987,-13.7370331563687,3
"94",-0.51324380286195,-24.6719109385703,18
"95",14.0991766352283,-37.0707302056126,18
"96",29.823919213248,-10.3912810303652,3
"97",21.0242871596516,-30.4679443748532,18
"98",13.8770363129884,-35.2785177052013,18
"99",12.9095247252538,-19.1875005371696,18
"100",8.79344971085399,-30.5063701462723,18
"101",9.03727308698693,-23.570837683028,18
"102",2.05753948229002,-28.384608938716,3
"103",-11.0355077233538,-22.0347637204317,18
"104",9.9171918946685,-28.3669898564998,18
"105",33.4286502981207,-35.7491126850279,18
"106",-13.6162935167647,-17.1833918434906,18
"107",6.79554221061453,-25.4586891969978,18
"108",-1.51374599130588,-28.373488515559,18
"109",26.5063555777251,-29.3190932555053,18
"110",22.5851971198973,-6.59092392329896,3
"111",3.75067792074417,-24.5859531165894,18
"112",-12.4664649656023,-18.9714026151152,18
"113",1.93912552441966,-27.6383447633529,3
"114",2.06285223388022,-27.8076904990509,18
"115",23.291190438949,-12.9058602316823,3
"116",-4.8504939940362,-18.5867571484401,3
"117",1.40041839845852,-4.18763680172237,3
"118",-8.09471923074029,-27.8981760152077,18
"119",-0.0135270193232179,-14.7634758064636,18
"120",18.7318958567495,-21.1129252119174,5
"121",1.83536032808387,-26.6886227645942,18
"122",10.6243533006571,-21.4049653777816,18
"123",13.3558215439366,-14.8664787075594,3
"124",4.76259920220392,-19.8970314582579,18
"125",-0.0507779776703873,-17.1273799411972,3
"126",14.2275418917091,-6.0240963575213,3
"127",-9.53959713883113,-16.8870550155359,18
"128",-9.88030976592874,-25.5764581572222,18
"129",-5.17733178514121,-19.9789167312694,3
"130",-13.8136621110043,-14.9708249389499,18
"131",7.25035764029692,-28.8191605218331,18
"132",4.77638622337922,-17.0293026968667,18
"133",3.72712752972333,-22.1152215469377,18
"134",-9.07799863737513,-22.3514241224171,18
"135",0.295962482351639,-27.1969140456852,18
"136",-2.50996616557988,-29.0870416275571,3
"137",-1.57038868592929,-30.0649295145689,18
"138",8.04066558672632,-25.6487652986772,18
"139",17.2023501214596,-7.69882649755209,3
"140",8.48479526069852,-32.5278743904567,18
"141",2.28594469322306,-22.5853380306098,18
"142",15.5424638193454,-28.2496157604176,18
"143",-4.2994534364242,-28.1708363033279,18
"144",29.905209593392,-21.9847355855119,18
"145",36.7616123772547,-37.0426151988496,18
"146",25.1605140721772,-34.1529482688403,18
"147",13.6836955705423,-20.8858514011171,18
"148",11.6590259685685,-24.958352357833,18
"149",16.6312659506065,-34.7926557598868,18
"150",14.3979350832389,-23.4301572235462,18
"151",30.9687799362727,-38.1067421242778,18
"152",-3.98765401364595,-27.723671263195,18
"153",4.22187289463784,-14.1998024214874,18
"154",5.59723078916314,-24.9087860378227,18
"155",10.5286107676445,-18.5369491312275,18
"156",-4.94095857797706,-30.2787943218314,18
"157",7.99662258336486,-29.513448064073,18
"158",-0.353636008557727,-28.5426376153831,18
"159",19.3519406609801,-17.5327067274395,18
"160",10.8792329620618,-20.2880554994675,18
"161",-2.09396080923943,-28.7327351945613,18
"162",3.69963815964405,-19.3509987061536,18
"163",-3.6382801431759,-24.9850666350667,18
"164",6.31743206831949,-21.4862432448399,18
"165",19.0792161771857,-17.6954149355036,3
"166",13.1189871258549,-26.3371333982522,18
"167",3.085465413152,-21.3207787664365,3
"168",11.1624205281078,-28.0907535561658,18
"169",4.18244503530786,-28.7879927989056,18
"170",11.5061304207938,-6.88915895630572,3
"171",11.6042422548601,-25.6216754580417,18
"172",13.1296188991406,-30.7539356476241,18
"173",20.1498109821504,-36.0519840011585,18
"174",16.0154861223324,-23.3784523300699,18
"175",5.63262080121403,-18.2158896200496,18
"176",15.0445165985405,-17.2634751145849,3
"177",8.58199995858791,-28.57238436285,18
"178",23.8563977818819,-31.4466705646882,18
"179",22.9312920878755,-34.4145088606819,18
"180",49.5874457249261,-26.839569117007,5
"181",4.91730569397772,-30.2231154384167,18
"182",33.0578570302716,-36.1730801013407,18
"183",-16.363265281654,-25.0961078983822,18
"184",23.5069642691136,-26.708460058553,18
"185",24.1497771100957,-31.2749722344666,18
"186",11.6771695388906,-28.2652085130188,18
"187",3.25945969043704,-27.5752401646864,18
"188",28.7694719108896,-34.7994820052152,18
"189",-9.02409211220057,-27.409450259371,18
"190",36.2296860857203,-27.7288864257001,18
"191",27.0675661360483,-38.6797573519045,18
"192",7.97723464294385,-16.3568165486269,18
"193",132.847493466249,5.07655716085487,1
"194",24.51949354118,-13.7306182945143,3
"195",48.8515174642943,-4.65014707045654,8
"196",49.444818190116,-8.39801294782038,5
"197",19.7257398341266,-6.92470708915334,3
"198",137.058396307608,9.4081983295879,1
"199",96.8438993966434,0.0161268797616696,1
"200",152.323720663113,12.4397698504098,1
"201",20.2640794379003,-10.0012920803772,3
"202",73.4241550088082,-21.4005722017108,5
"203",102.047134409947,-18.2733400684176,1
"204",40.2418359154677,4.78600459166865,3
"205",70.5056429065415,-6.20241454890239,8
"206",105.147901170834,-19.5801819754429,5
"207",44.5803649965558,6.07060284808915,3
"208",49.8418866590227,-20.7688182923742,5
"209",56.0168444550779,-16.2647430317258,5
"210",63.839535114178,-12.6057323414663,8
"211",64.9000570311878,15.1779887869626,8
"212",23.9834568669294,-32.4972928529767,18
"213",48.4679217085148,-13.9571047666022,5
"214",31.7949759144269,-31.3348184191999,18
"215",86.2404285818104,-37.4390620467576,5
"216",45.7283813247664,-29.5722688726169,18
"217",45.4801249910162,-21.000095974288,5
"218",83.0882897753322,-23.943534804599,5
"219",20.1883333322857,-19.7047760208709,18
"220",38.5469855278774,-26.1047177017219,18
"221",48.6708178254192,-25.5621213734918,18
"222",88.066934262344,-20.9124277028537,5
"223",18.2376149834112,-22.449777699068,18
"224",56.8743510526364,-30.3181805181371,5
"225",31.2102973643882,-22.4129569198498,18
"226",35.3338591685991,-16.112131796455,3
"227",60.6096942860672,-30.0898358730658,5
"228",74.7170851875601,-27.0072275688993,5
"229",103.382185600357,-24.6937315373273,5
"230",11.3660090110978,-17.002586637302,18
"231",17.7509152228124,-17.5327091220081,3
"232",4.90127864261363,-16.1132413233898,3
"233",40.8626692478828,-9.11066158758243,3
"234",46.3616049898556,-2.66086119269808,3
"235",28.5422319234507,-22.9133677643984,18
"236",27.8188610010004,-10.8351401372281,3
"237",36.6892699274889,-10.0270954002053,5
"238",61.2754442308404,-15.5170270715233,5
"239",36.9617695957922,-24.2480606105219,18
"240",23.8643129589802,-19.1894404151904,18
"241",45.754621399436,-27.2624902988605,5
"242",51.6601719597104,-21.7794408098166,5
"243",46.920388521326,-24.2419843372508,5
"244",57.7009252345347,-11.7082166406389,5
"245",29.4450331869582,-11.5951567535539,3
"246",17.4472088114786,-17.0578071704906,18
"247",44.8904295606119,-30.4326491877109,5
"248",67.3390936035302,-20.3894526535666,5
"249",68.5003177515042,-22.2366941576884,5
"250",50.7498988224319,-17.5726772695853,5
"251",35.796465714516,-11.7941460219108,3
"252",40.7332286704389,-15.7381018845514,5
"253",55.2102410061324,-4.4365934408981,3
"254",38.2613609328232,-6.6128244290579,3
"255",64.9029314829967,-9.92182809465955,5
"256",56.0453112937176,-18.468647342153,5
"257",87.7775995108326,-4.80123393403315,8
"258",116.096966533662,9.84987041159025,1
"259",51.1552491756438,-17.4218431129997,5
"260",97.7908137452716,-13.4071588622295,5
"261",78.3840461428062,-0.786600769436962,1
"262",50.2754496808268,-7.28692173078979,8
"263",90.2867318373893,6.58202526361076,8
"264",66.7625789243932,-17.5700683949064,5
"265",122.994181307225,-16.4040708901277,1
"266",192.087930065664,17.6251616646581,1
"267",88.848698973586,2.4506640697118,8
"268",121.09232220144,5.21595223114117,1
"269",83.0601484930814,14.5921411912468,8
"270",129.190194916564,-15.7703831290429,1
"271",75.9980955652907,-9.43515798123548,5
"272",117.477973038701,13.6951330536421,1
"273",100.484983061161,-11.5587488853121,1
"274",44.4972622995053,-15.7108409723622,5
"275",144.379456743422,-6.90388263374748,1
"276",118.751596041215,18.4202409496422,1
"277",124.192097972653,-2.07899543357647,1
"278",151.578930349081,-22.1212129592717,1
"279",140.928457224429,16.0029054564392,1
"280",112.1444415679,-23.0238911229192,1
"281",121.503638417386,-14.1090750375544,1
"282",135.329440648492,-34.490849972057,1
"283",109.392709640221,-37.6498141985972,5
"284",127.449560695878,-4.93712650014022,1
"285",95.9559916582319,-8.73998286134496,1
"286",133.347289221801,-44.5191212275697,5
"287",82.57255531338,-24.8706786011675,5
"288",92.6007215120929,-12.0207067929756,5
"289",156.783392071266,-3.71638376502853,1
"290",159.31140187315,-24.9808952558537,1
"291",161.698384508025,10.8216730363513,1
"292",95.1657506679211,-25.3024592504614,5
"293",97.4617928280272,-30.2780062301482,5
"294",146.708181472371,-21.9373106850213,1
"295",143.669880856179,0.784745556080166,1
"296",79.8445773284618,6.21802762559149,8
"297",231.045296774835,-28.5623840732626,1
"298",168.16328207039,-18.9602341217558,1
"299",119.115923803595,-32.3301537057019,5
"300",65.9123607954339,-13.8743012882238,5
"301",136.368087642755,-1.92246980563235,1
"302",134.878090709175,-32.0230890365392,1
"303",103.821798216708,-38.634115789846,5
"304",80.0572060664693,-21.7249468472166,8
"305",120.106219986143,-18.0190739682075,1
"306",173.249749476489,-27.8777654429545,1
"307",74.8460766456794,-12.9115384983339,8
"308",130.091861923499,-26.7654294640617,1
"309",53.0472263838989,-7.38288692424172,8
"310",114.241184684073,-56.8975076186216,1
"311",56.0168872727369,-17.7789573513284,5
"312",67.6617966293084,-14.5813908081924,5
"313",88.4035508913139,-40.7675493313787,5
"314",117.171508500083,-50.0983893185839,1
"315",85.2919679240958,-42.0099714030333,5
"316",36.0127624657136,-5.80814597829485,3
"317",64.4037040394149,-29.0159182991383,5
"318",78.5962417474693,-5.22442328594188,8
"319",89.9770577571804,-31.4633640042337,5
"320",35.9226095512876,-9.07982777855599,3
"321",29.7914175012057,-30.7353039984163,18
"322",42.7435544451613,-24.070409242458,18
"323",50.7351864058139,-25.7377881711613,8
"324",43.4929953757828,-33.0269766320601,18
"325",77.8653166188438,-21.6015612697804,5
"326",95.1879254539814,-30.5843459368853,5
"327",40.6264753098466,-14.1582646089462,5
"328",77.4355374364221,-32.122511987149,5
"329",61.4170842734404,-36.2091666337257,5
"330",71.6390822992613,-34.6438660456681,5
"331",84.1815785937352,-52.4390846780655,5
"332",37.1731917056595,-26.6257759740291,18
"333",150.833635573833,-64.348590558718,1
"334",39.6864926376243,-30.9029763641093,18
"335",55.9056431196604,-42.864535868649,5
"336",92.530479314938,-49.9299766493689,5
"337",77.9734409768295,-49.2438522033652,5
"338",79.9254935435991,-52.4816037539577,5
"339",169.097672849817,-69.231601343434,1
"340",63.405076549145,-30.4060163715103,5
"341",99.5201865857085,-34.5442095222158,5
"342",74.78678085485,-45.4607811461547,5
"343",98.6522990052574,-52.4883051129533,1
"344",44.9259044096024,-36.4743431395364,5
"345",34.3521218578651,-34.9391602715141,18
"346",29.7993423317721,-15.8221945005573,18
"347",104.756300746346,-9.68349584418,1
"348",79.0719148421757,-38.3796236196773,5
"349",72.2047855322511,-38.4474637635196,5
"350",145.526984167763,-24.1934047675811,1
"351",54.8470157393033,-26.2274826849799,5
"352",33.5851844173334,-21.3469456417262,18
"353",80.3292553397304,-47.1062490217153,5
"354",51.8130418732965,-38.3929833876792,5
"355",89.5486213214499,-38.4669717687535,5
"356",39.504974335247,-40.8300566482392,18
"357",82.513900321369,-19.846293195896,5
"358",24.8255418921798,-33.5118953172724,18
"359",31.9894739397977,-35.9168196284134,18
"360",141.418395759613,-28.2473186081535,1
"361",77.8065604087894,-38.2606218400938,5
"362",68.9377661834121,-44.4839196266824,5
"363",63.3129542216024,-40.5826119979558,5
"364",82.949171250067,-25.5523275834723,5
"365",59.4339263174936,-15.1274569723212,5
"366",36.5294423861581,-31.9815519596183,18
"367",76.0705322374098,-37.6485150220228,5
"368",108.440575769062,-48.1551894835338,1
"369",124.24105558367,-45.5232216190966,5
"370",46.2293073885,-27.247768114868,5
"371",71.094737248525,-33.5403266293719,5
"372",91.306789440116,-47.5707009802414,5
"373",64.5260889058593,-44.3461130476237,5
"374",75.9814464855995,-43.9865793613637,5
"375",30.4423888791312,-38.3329107156895,18
"376",46.1584853177429,-39.4967410417244,5
"377",32.9287162092397,-16.7603344405786,3
"378",19.6340330047757,-31.6672426678975,18
"379",73.2057464458918,-26.2772861812762,5
"380",62.4930345405998,-30.5915613582062,5
"381",81.2904785117223,-21.0818959443404,5
"382",63.2341189606758,-20.7518850612179,5
"383",36.1928792806653,-17.123250287241,5
"384",165.841739015011,-18.2516338454402,1
"385",69.193835926017,-13.4543347099212,5
"386",57.6264955686067,-25.3153375285117,5
"387",14.2792442677713,-25.5337488546955,18
"388",33.193130627635,-27.1296213552869,18
"389",70.4515906205544,-24.136172191143,5
"390",46.0224033556207,-21.411339055216,5
"391",12.0960118863744,-28.4344149955486,18
"392",40.8991705548504,-16.2157702874831,3
"393",18.5347239246197,-22.7517359901689,18
"394",65.6511596594513,-3.06851072906687,8
"395",63.6322417316189,-16.6915065434443,5
"396",53.7978516493249,-13.9625762308718,3
"397",44.833730810515,-9.44961978873796,5
"398",54.5117089959865,-5.94456298823076,8
"399",30.176740062084,-17.2555701753213,5
"400",24.2635837509102,-22.220746086535,18
"401",39.6601870517221,-12.4727246573481,3
"402",39.1130406045928,-13.9993814282539,5
"403",16.5451554832869,-24.6582269439936,18
"404",16.1535161248456,-14.7086684698607,3
"405",40.3859115916806,-15.5101807889287,18
"406",55.4513851425825,-15.3712211666629,5
"407",6.25359712188598,-17.3637914197657,18
"408",16.1986086915898,-17.8233462636514,3
"409",27.9425447557466,-10.0380167644947,3
"410",31.5281625100219,-4.52628959384835,3
"411",36.7394206879257,-7.01071955172898,3
"412",18.2991154162534,-16.7715256584467,3
"413",6.21085622236301,-16.2164489275295,3
"414",10.8725297052004,-18.0475870996976,18
"415",7.84148546190021,-21.2382922791303,18
"416",7.96907813891661,-12.6929535936081,3
"417",3.59909630105666,-20.6384069496405,18
"418",-0.0891818372219535,-20.4679458654303,18
"419",20.5017379720079,-13.2702169246007,3
"420",14.8994776775723,-12.6848747426351,18
"421",20.593923558284,-8.42066471840741,3
"422",20.0808849993719,-9.35920715625365,3
"423",2.41275672141024,-21.5268264523179,18
"424",32.2221175546888,-3.97458480847831,3
"425",12.7439171275469,-12.9262119851679,3
"426",34.7864569176169,-8.72495427869967,3
"427",31.0860080977309,-6.06080257066174,3
"428",34.0835358646325,-10.5120258065239,3
"429",7.2028974367982,-15.3207181319808,3
"430",11.7354170604726,-12.8061849534527,3
"431",14.2651871063726,-14.490237394991,3
"432",-1.22164421150913,-13.8070780006624,18
"433",51.0820856810127,0.606300199659784,3
"434",28.3183024167749,-11.8197923209819,3
"435",10.9869910210315,-12.363969893479,18
"436",22.2564163678695,2.32979037735068,3
"437",41.2051639869009,-3.61230690324194,3
"438",26.2805566112198,-11.3395694158208,5
"439",1.52155020507708,-12.7582530595629,18
"440",14.6892571919029,-17.7894485516826,3
"441",56.551941196442,6.62502725796226,8
"442",4.38834085002633,-8.9909800807856,3
"443",12.797918468292,-15.3001175571617,3
"444",19.0548547507994,-7.91788962395428,3
"445",29.5625756597702,-4.38086878618296,3
"446",43.4286499568469,3.75865414382355,3
"447",11.2382098451062,-8.83683214523961,3
"448",22.9670888093062,-3.96264670710861,3
"449",42.9846486466274,8.87184970957833,3
"450",17.5067076492266,-5.22175851511642,3
"451",15.7833977256838,-6.81483329629387,3
"452",16.1486814066533,-4.5955855364031,3
"453",29.4552273424094,7.61806059436138,3
"454",6.58466206239974,-9.05705938362733,3
"455",11.3182784482244,-7.81502450767722,3
"456",12.672032332491,-2.51356289325514,3
"457",61.0448361525389,13.1980706121703,8
"458",13.3558817952394,-7.99938484689966,3
"459",25.630568629417,15.2618839984592,3
"460",-0.165746294754153,-7.84258544201674,3
"461",14.6206437775131,-2.96360053870983,3
"462",16.8178010380836,-3.48968518754093,3
"463",28.415009928611,0.869585439501716,3
"464",23.4711371634061,-3.18384885136273,5
"465",6.01019378256081,-3.13709909728736,3
"466",18.1744922679501,-0.305792724881511,3
"467",19.3796431752265,-3.65412151221415,3
"468",31.4648032220192,9.68175923076768,3
"469",-5.53574173941524,-8.07004353362043,3
"470",18.9178979797491,-3.68266305662969,3
"471",23.5410447675762,-1.3426810980643,3
"472",6.70412922047043,-6.51559000761515,3
"473",18.090263674457,1.94887921359621,3
"474",-6.92106854821373,-10.7673095589491,3
"475",35.9966214047631,11.2569179227137,3
"476",17.6286356081797,-5.83835574338631,3
"477",15.9536686179621,1.44277510262499,3
"478",13.3315061779841,2.19929625420752,3
"479",13.7271350893932,1.02021255731339,3
"480",19.8486675076942,0.163468026203369,3
"481",10.7285103350849,-2.83463965898361,3
"482",14.695910042683,6.23913884983364,3
"483",8.23175753339667,8.68157741567798,3
"484",33.2544509900326,7.73137111594097,3
"485",12.5553332524139,2.90951885229725,3
"486",10.1837415371523,-9.28865573093518,3
"487",6.21464226529543,-3.39543608171893,3
"488",11.8984689773944,5.36125272249372,3
"489",13.4692274367225,6.9270478311387,3
"490",5.39894311762618,-2.77957450722353,3
"491",6.40891565386333,-1.3279261099779,3
"492",9.40115599853839,3.20082183039349,3
"493",25.55613279764,6.52506489706328,3
"494",36.9517984224822,8.33278076923368,3
"495",2.54138724947485,-2.76724872163192,3
"496",19.0210863772266,-3.26533046724578,3
"497",9.41266835283082,7.78840733396611,3
"498",4.1574499136767,4.78484676006421,3
"499",12.0090291993612,4.60814097584188,3
"500",16.2230704736618,0.536520614041259,3
"501",13.1431548905321,0.342350673201678,3
"502",12.0618061697004,-4.84127671681054,3
"503",15.8860849301921,1.12056992520981,3
"504",43.022928316757,10.7109530489249,3
"505",14.8681026844267,-1.76224385265186,3
"506",24.2046019359149,1.30413170006925,3
"507",18.4975993107843,1.22735789786745,3
"508",14.5550308132944,-6.74788623707173,3
"509",14.0305809052166,-11.1987946287469,3
"510",29.925519273439,-3.62690265828493,3
"511",24.5318182983601,7.40216336191345,3
"512",40.1149501452025,2.62138483078986,3
"513",13.2380631011094,-2.32866336867336,3
"514",6.30754338713664,-17.9208285569588,18
"515",13.7373078180764,-7.3973804070332,3
"516",26.3915578626218,12.5011858018317,3
"517",65.0099004000974,4.03548309687343,8
"518",23.7953458463007,-0.0521427720171198,3
"519",26.0438788836307,4.00037867031718,3
"520",59.2479669461546,-9.52865827897664,5
"521",35.9263419227057,-9.11206487392629,3
"522",48.6378211113225,4.71952900291066,3
"523",39.5214680038557,1.51342948392012,3
"524",41.8315538815198,8.88416003060696,3
"525",42.3168525943329,15.8477584521175,3
"526",34.593641478602,-1.93854511843833,3
"527",55.4078059262046,22.4651652738728,3
"528",64.1378015663236,16.6598862232963,8
"529",41.7062022390576,5.17504056439277,3
"530",45.8740800180152,7.33646932522402,8
"531",71.3282135079445,25.2693827008871,8
"532",41.8334884237744,5.336510654152,3
"533",44.7145733476286,3.34542286617328,3
"534",62.5555765653052,28.4650571486937,8
"535",89.6849064506029,11.3904700424979,8
"536",48.7567493971144,15.3753918584575,3
"537",102.731809363369,26.5557459236734,8
"538",76.8112858045677,7.12526470168854,8
"539",78.4424719283907,23.5198731706826,8
"540",86.1557392150016,16.0496228283218,8
"541",63.8846967381724,-0.558831221073286,8
"542",83.5237939674013,13.5535956923466,8
"543",135.088072154722,47.4576428327965,1
"544",129.956400414553,46.0903208584437,1
"545",91.0111524017667,27.8565252128828,8
"546",109.363796751647,19.3602590235782,1
"547",76.1679710434709,0.144409957588115,8
"548",126.528533960122,41.6387431592839,1
"549",85.0315936516223,32.5251275634127,8
"550",117.352777544585,45.9889228622827,1
"551",93.7572449593893,36.1216237265692,8
"552",81.1455318980065,35.9235091243119,8
"553",57.9527928889203,13.310731049701,8
"554",84.9793180639503,21.5230774558947,8
"555",78.9133616082279,5.96633897015397,8
"556",131.76559362652,91.3466559283527,1
"557",62.884233394457,4.72551594249417,8
"558",36.3775831778702,10.4993569280937,3
"559",83.9760708478505,-1.67345991510104,1
"560",71.1530625464547,-3.68972478437604,5
"561",62.9365807966179,27.0858758338355,3
"562",84.0415208725726,13.5376906492122,8
"563",42.9995385649285,2.11672052101219,3
"564",52.2134255811551,20.2648386474568,8
"565",70.9474526397,22.3274645505832,8
"566",79.9820157373337,6.44440522294585,8
"567",38.5841649964027,6.42770907805492,3
"568",33.428367582209,-1.65155369774529,3
"569",30.1138416362769,-10.1987527258518,3
"570",38.9099122543023,3.42442469218271,3
"571",57.8884220717393,-5.96223862512348,8
"572",61.9412540336636,13.9628351622561,8
"573",58.9446368144169,19.5467459521839,8
"574",23.946500442651,4.64005683232248,3
"575",78.9080294409474,24.9253158931488,8
"576",62.1181220720634,11.5327388816974,8
"577",31.5082689977465,-2.03804817449146,3
"578",19.9938211836302,5.70386756104106,3
"579",25.1532068255819,14.6434163860189,3
"580",25.2753735842132,1.26069344818603,3
"581",32.8672006975218,5.36709507478071,3
"582",33.5384418112184,11.1489961095688,3
"583",27.0735958083946,10.9178245183038,3
"584",25.038166578264,13.7958199649059,3
"585",62.8038023176846,28.3422651811916,8
"586",50.3586956491112,7.19443391030894,3
"587",32.4286227291539,19.2059555755073,3
"588",23.8104168068297,6.33944252439944,3
"589",38.6004680006758,3.57078147483641,3
"590",46.9837494101962,20.8857869013048,8
"591",13.9393685889169,-6.77004787412912,3
"592",26.6213166963788,0.812759020183559,3
"593",12.2508452938872,-7.31585537436938,3
"594",12.9257101619869,3.90081788451322,3
"595",21.7552920303583,6.90632192572703,3
"596",36.2309990187517,-0.682686844426313,3
"597",22.5591923757798,-13.3315013339491,3
"598",36.183974005254,23.5264080048722,3
"599",23.7707812088806,17.8375028104133,3
"600",87.3185815069893,30.2047374185061,8
