"","x","y","z"
"1",73.8953095927371,-12.8355533213182,2
"2",-5.21382332524993,-12.6970438120407,4
"3",51.2735734670352,4.59409137151039,2
"4",-11.4837812921232,-12.4604679658328,4
"5",66.6687989636993,22.0682019731591,8
"6",-0.980042538771462,-0.439306935392076,2
"7",16.6810322781388,15.2161032011931,2
"8",12.8883767894539,4.81775321017503,2
"9",52.4563529332988,-9.50862715675706,2
"10",-10.8039346728047,-12.7307956527202,4
"11",4.26003992395269,-4.18482176992864,2
"12",14.7175322222968,8.45814180292666,2
"13",-11.3097736300947,-10.9210354777054,4
"14",3.6949474896271,-8.58038748616393,4
"15",2.83695898315443,-8.98325488225578,4
"16",1.71517320013119,10.7622968056362,2
"17",12.1760372879441,-8.42850841715388,2
"18",39.6214105851604,9.56811574142456,2
"19",-14.1437015473764,-6.58902386346874,4
"20",14.8860133417892,-4.47541226425099,2
"21",-7.18638915314154,-22.8663449933176,4
"22",-6.34898354323892,-21.5192902639866,4
"23",-5.72521940646163,-15.1923953923379,4
"24",8.35724342874637,-17.1310479518424,4
"25",2.67455213928599,-18.603881450416,4
"26",-20.6663242998509,-18.3244258712523,4
"27",-14.5249975844386,-22.2912302054396,4
"28",0.247173318797361,-18.1086252952832,4
"29",7.63454084556828,-22.1889610471337,4
"30",1.77865771305398,-30.6617313918443,4
"31",8.6933691875211,-34.2714247032499,4
"32",7.50190313790773,-30.4172355994252,4
"33",1.37910282175588,-22.7489137594669,4
"34",-7.36030715031082,-21.1983613896043,4
"35",81.0474427375368,-17.3577851442564,8
"36",15.4617006345909,-16.825011191187,4
"37",15.0922997233949,-27.8328621964363,4
"38",8.28472150145812,-27.974153258826,4
"39",4.3932309700004,-29.7517334253061,4
"40",15.8820246590809,-22.6975807251374,4
"41",9.59773332016985,-20.3039982124749,4
"42",13.7449696542601,-21.0216637663778,4
"43",2.04030806786709,-20.6414506329246,4
"44",7.84862797326377,-0.1799139495251,2
"45",14.373143190517,-26.7525336091705,4
"46",7.9653880617634,-27.5710473122525,4
"47",31.7314517634397,-5.66761433811357,2
"48",37.7480257843212,-22.2114571629207,2
"49",-7.45187019567135,-14.3076903991305,4
"50",1.53194452684235,-14.9495505436982,4
"51",30.0554667572995,-26.8016162532407,4
"52",-3.0821523004093,-25.1158936427955,4
"53",3.53313042828839,-28.8269934854911,4
"54",6.47833014779259,-35.2743122063588,4
"55",11.8773357202174,-24.4058751636199,4
"56",-7.22894264455664,-21.7385681311822,4
"57",7.2061594295892,-22.8869790146778,4
"58",35.5612178885756,-42.1478019287409,4
"59",46.0431344648122,-23.729157408482,2
"60",13.0826799332713,-20.7767124951318,4
"61",18.9244657763354,-20.8930178791873,4
"62",-4.41686981560615,-23.6318430809741,4
"63",11.7115320773753,-29.3934532115282,4
"64",35.1818928941551,-34.3938470961556,4
"65",-14.8668493625416,-24.2621109946222,4
"66",-9.56577865788052,-30.4419674574316,4
"67",23.9587909316982,-18.974932888528,2
"68",-7.53513999460072,-21.9283976286771,4
"69",17.6297938267837,-35.7306105207816,4
"70",5.88402087778184,-24.0395270501213,4
"71",19.3527662882367,-20.0749118441644,4
"72",-12.0869344913413,-28.8693962196314,4
"73",-1.64816270846189,-34.4692692513842,4
"74",29.1723481606879,-45.3107680349845,4
"75",20.4491669449468,-20.8157092000812,4
"76",5.46751487884664,-30.355629327499,4
"77",-1.45669530590544,-15.8898013453604,4
"78",-15.0494950207878,-13.5057344423661,4
"79",10.7013759129739,-39.0804534667399,4
"80",43.348174517126,-46.4573883562414,4
"81",-4.38616600014563,-34.0993308537964,4
"82",14.1879061183635,-30.475303811339,4
"83",2.21426436708105,-33.193933372924,4
"84",4.27833980837686,-39.5328854290091,4
"85",27.4795619666991,-39.9696052574053,4
"86",23.5062548779477,-30.6573270020225,4
"87",17.5453642186013,-30.1109263971373,4
"88",-15.4138255892073,-25.1744767793163,4
"89",-2.21811946342879,-18.3261897790183,4
"90",2.5302883986704,-32.0626677088379,4
"91",12.3611691536922,-6.01351048753915,2
"92",5.80777145422365,-29.7001098385649,4
"93",18.6424594550987,-13.7370331563687,4
"94",-0.51324380286195,-24.6719109385703,4
"95",14.0991766352283,-37.0707302056126,4
"96",29.823919213248,-10.3912810303652,2
"97",21.0242871596516,-30.4679443748532,4
"98",13.8770363129884,-35.2785177052013,4
"99",12.9095247252538,-19.1875005371696,4
"100",8.79344971085399,-30.5063701462723,4
"101",9.03727308698693,-23.570837683028,4
"102",2.05753948229002,-28.384608938716,4
"103",-11.0355077233538,-22.0347637204317,4
"104",9.9171918946685,-28.3669898564998,4
"105",33.4286502981207,-35.7491126850279,4
"106",-13.6162935167647,-17.1833918434906,4
"107",6.79554221061453,-25.4586891969978,4
"108",-1.51374599130588,-28.373488515559,4
"109",26.5063555777251,-29.3190932555053,4
